Dataset,n,d,Method,Activation,Bin,Bin ID,Bin Rank,Target Coverage,Coverage (mean),Coverage (std),Avg Width (mean),Avg Width (std),Avg Width (orig),Median Width,Width Std,Worst-Bin Cov (mean),Worst-Bin Cov (std),Best-Bin Cov,Cov Range,Bin Count (mean),Winkler Score (mean),Winkler Score (std),Width-Error Corr (mean),Width-Error Corr (std),CCV (mean),CCV (std)
energy,768,8,Local CQR (ISJ),RELU,Bin 1,2,1,90%,0.8304347826086955,0.09857203520656203,0.8217237664798596,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (ISJ),RELU,Bin 2,1,2,90%,0.8565217391304347,0.05253498249388944,0.9897766166083191,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (ISJ),RELU,Bin 3,0,3,90%,0.8608695652173914,0.0488042267840079,0.7388160786634075,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (ISJ),RELU,Bin 4,3,4,90%,0.8695652173913043,0.04762804847871009,0.5017997005063555,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (ISJ),RELU,Bin 5,4,5,90%,0.902127659574468,0.0496251225093217,0.5776161892244818,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.60),RELU,Overall,,,90%,0.9160173160173158,0.011486146460105292,0.8295195114593227,0.06038703368105876,8.376896703576154,0.6994175061583519,0.49272926104479386,0.8217391304347826,0.055679341195068247,0.9870490286771508,0.1653098982423682,,0.9089003726807766,0.07154684536026723,0.7733832306375257,0.03614314614662783,0.0044212445905690845,0.0028390146147099843
energy,768,8,Local CQR (Fixed h=0.60),RELU,Bin 1,3,1,90%,0.8782608695652174,0.0760558942805909,0.5267726786110712,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.60),RELU,Bin 2,2,2,90%,0.9,0.06086956521739129,0.8896677699102009,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.60),RELU,Bin 3,1,3,90%,0.9217391304347826,0.04032008041519873,1.150881887616023,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.60),RELU,Bin 4,4,4,90%,0.9361702127659575,0.040369502044702694,0.6587072093119013,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.60),RELU,Bin 5,0,5,90%,0.9434782608695652,0.07223151185146152,0.9252813227636659,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.80),RELU,Overall,,,90%,0.9177489177489176,0.0189687465802655,0.8560321164563363,0.059124895185386384,8.644480370170163,0.7851346604526043,0.5000911978829773,0.8347826086956521,0.062403043888727486,0.9740980573543017,0.13931544865864942,,0.9287608271005091,0.06303352026433848,0.7354133783831335,0.03144300314129882,0.004052883846029433,0.0025244849887067155
energy,768,8,Local CQR (Fixed h=0.80),RELU,Bin 1,3,1,90%,0.8869565217391304,0.07704367455073632,0.5321872115783071,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.80),RELU,Bin 2,2,2,90%,0.8956521739130435,0.04642207935665786,0.8980277358513812,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.80),RELU,Bin 3,1,3,90%,0.9260869565217391,0.05253498249388945,1.1675509390299736,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.80),RELU,Bin 4,0,4,90%,0.9347826086956521,0.06148754619013457,1.0151422283733669,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=0.80),RELU,Bin 5,4,5,90%,0.9446808510638298,0.03946220636381148,0.6712690557254122,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.00),RELU,Overall,,,90%,0.9203463203463202,0.025916241639992645,0.8737413690881037,0.06075133465427803,8.821292253329823,0.8104014784097672,0.5126034590815205,0.843478260869565,0.06650895017729719,0.9740980573543017,0.13061979648473637,,0.9514393579295446,0.047986367160955896,0.7118518357066185,0.03767024457418396,0.004177647551133402,0.0025044057324204363
energy,768,8,Local CQR (Fixed h=1.00),RELU,Bin 1,3,1,90%,0.8913043478260869,0.07777627747825358,0.5335245208247847,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.00),RELU,Bin 2,2,2,90%,0.9,0.05929644216080807,0.9291747255493765,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.00),RELU,Bin 3,1,3,90%,0.9217391304347826,0.05070392952039393,1.1805053014794122,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.00),RELU,Bin 4,0,4,90%,0.9434782608695652,0.05253498249388945,1.0501868006165909,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.00),RELU,Bin 5,4,5,90%,0.9446808510638298,0.03946220636381148,0.6795373240366894,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.20),RELU,Overall,,,90%,0.9186147186147184,0.02074311437352542,0.8917602166339949,0.07174175318204902,9.000748193052772,0.8182110086083412,0.5286941805732811,0.8565217391304347,0.0488042267840079,0.9740980573543017,0.1175763182238668,,0.9736465695487473,0.04988813896190991,0.6936676134627722,0.046136999296285695,0.0033721149345220316,0.0013605725733665077
energy,768,8,Local CQR (Fixed h=1.20),RELU,Bin 1,2,1,90%,0.8869565217391304,0.05567934119506826,0.951649932919637,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.20),RELU,Bin 2,3,2,90%,0.9043478260869564,0.052534982493889444,0.5403291406190913,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.20),RELU,Bin 3,1,3,90%,0.9304347826086957,0.053955102808655904,1.2087171462890893,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.20),RELU,Bin 4,4,4,90%,0.9319148936170212,0.04125684985035171,0.6829643351917571,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.20),RELU,Bin 5,0,5,90%,0.9391304347826088,0.052173913043478265,1.0796795690513175,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.40),RELU,Overall,,,90%,0.9142857142857144,0.025887301104287514,0.904228222560444,0.07902158219394702,9.125076639968935,0.8240681618452073,0.5396652273747905,0.8521739130434781,0.05395510280865586,0.9740980573543017,0.12192414431082332,,0.993738100626123,0.06550704756595654,0.6768164745251595,0.059883458840240905,0.0033154041594747725,0.0014379655724552519
energy,768,8,Local CQR (Fixed h=1.40),RELU,Bin 1,2,1,90%,0.8739130434782607,0.046422079356657875,0.9570609867896722,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.40),RELU,Bin 2,3,2,90%,0.9043478260869564,0.06240304388872749,0.5542276266476384,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.40),RELU,Bin 3,1,3,90%,0.9260869565217392,0.05253498249388945,1.2289258514085541,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.40),RELU,Bin 4,4,4,90%,0.9319148936170212,0.04125684985035171,0.685227918466355,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.40),RELU,Bin 5,0,5,90%,0.9347826086956521,0.04957284456952774,1.1004596056659586,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.60),RELU,Overall,,,90%,0.9142857142857143,0.02214149238535833,0.9085559957761526,0.07733834862656855,9.168263835463966,0.8353673785924911,0.5400786013124163,0.8478260869565217,0.054996133220319605,0.9740980573543017,0.12627197039777985,,1.0073048551651564,0.07132688650442194,0.6641328541258197,0.06195058065498755,0.0035800544430286477,0.0018949004565829656
energy,768,8,Local CQR (Fixed h=1.60),RELU,Bin 1,2,1,90%,0.8608695652173912,0.0447636093086391,0.949721500293716,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.60),RELU,Bin 2,3,2,90%,0.9043478260869564,0.06240304388872749,0.5635989073178043,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.60),RELU,Bin 3,1,3,90%,0.9260869565217392,0.05253498249388945,1.2266937161593334,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.60),RELU,Bin 4,4,4,90%,0.9319148936170212,0.04125684985035171,0.6874627759799044,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.60),RELU,Bin 5,0,5,90%,0.9478260869565217,0.04476360930863914,1.1201094534734022,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.80),RELU,Overall,,,90%,0.9177489177489176,0.023710933225331885,0.9103112839291365,0.07488911248009551,9.18589152154563,0.8706111371517181,0.5365849080105262,0.8521739130434781,0.0503297256643053,0.9740980573543017,0.12192414431082332,,1.0107163097209486,0.08380031808279953,0.6606574615466576,0.06406329910632105,0.0035147878459062037,0.0019083073713495732
energy,768,8,Local CQR (Fixed h=1.80),RELU,Bin 1,2,1,90%,0.8652173913043477,0.037401414204533134,0.9397383541840574,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.80),RELU,Bin 2,3,2,90%,0.9043478260869564,0.06240304388872749,0.5660977120632711,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.80),RELU,Bin 3,1,3,90%,0.9260869565217392,0.05253498249388945,1.2188255182102972,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.80),RELU,Bin 4,4,4,90%,0.9319148936170212,0.04738522861982995,0.6904355383616811,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=1.80),RELU,Bin 5,0,5,90%,0.9608695652173914,0.02535196476019694,1.1412392043387112,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.00),RELU,Overall,,,90%,0.9168831168831169,0.026460098337551745,0.9074322220502478,0.07109986590273733,9.157132657008608,0.8982982844114303,0.5262059127370986,0.8478260869565217,0.04762804847871007,0.9740980573543017,0.12627197039777985,,1.0162535447320897,0.09242453945766005,0.6555231707143462,0.06464855684333673,0.003775936386718365,0.001979258686896936
energy,768,8,Local CQR (Fixed h=2.00),RELU,Bin 1,2,1,90%,0.8565217391304347,0.0379034690742667,0.9257413455163654,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.00),RELU,Bin 2,3,2,90%,0.9043478260869564,0.06240304388872749,0.568760687695897,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.00),RELU,Bin 3,1,3,90%,0.9217391304347826,0.04880422678400794,1.2037916992345583,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.00),RELU,Bin 4,4,4,90%,0.9361702127659575,0.04851810319570799,0.6952222494051811,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.00),RELU,Bin 5,0,5,90%,0.9652173913043478,0.029488391230979447,1.1482583886741295,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.20),RELU,Overall,,,90%,0.9160173160173161,0.02591624163999266,0.9017340841070141,0.06282944055257435,9.100694190381533,0.9051441013813019,0.5150638161331877,0.8391304347826086,0.04682752006203913,0.9740980573543017,0.13496762257169287,,1.0157655615472432,0.08823409545999553,0.6529490696583744,0.06505368771860175,0.004075171086490135,0.001729614945443619
energy,768,8,Local CQR (Fixed h=2.20),RELU,Bin 1,2,1,90%,0.8521739130434781,0.037401414204533134,0.9096410126951724,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.20),RELU,Bin 2,1,2,90%,0.9086956521739131,0.05217391304347828,1.181733806123552,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.20),RELU,Bin 3,3,3,90%,0.9086956521739131,0.06507230237867724,0.5708575161254925,,,,,,,,,46.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.20),RELU,Bin 4,4,4,90%,0.9446808510638298,0.04962512250932169,0.6989618742402565,,,,,,,,,47.0,,,,,,
energy,768,8,Local CQR (Fixed h=2.20),RELU,Bin 5,0,5,90%,0.9652173913043478,0.029488391230979447,1.1518843028694392,,,,,,,,,46.0,,,,,,
bio,45730,9,Global CQR,RELU,Overall,,,90%,0.9003389089318903,0.006014132674350899,2.3115891933441164,0.03227939066183337,14.158400791537137,2.3965246200561525,0.48560712337493894,0.8638773016399417,0.014604152138383222,0.9276424454821679,0.06376514384222616,,2.658523988723755,0.016292339206813774,0.38442068696022036,0.026736776285835248,0.0006087989725990453,0.00034783493128462027
bio,45730,9,Global CQR,RELU,Bin 1,1,1,90%,0.8735921268452707,0.012930996609377339,2.3951199531555174,,,,,,,,,1829.0,,,,,,
bio,45730,9,Global CQR,RELU,Bin 2,4,2,90%,0.8866666666666667,0.02702482758687852,2.1585230350494387,,,,,,,,,1830.0,,,,,,
bio,45730,9,Global CQR,RELU,Bin 3,3,3,90%,0.9072717331875342,0.008853923446690936,2.3748828887939455,,,,,,,,,1829.0,,,,,,
bio,45730,9,Global CQR,RELU,Bin 4,2,4,90%,0.9163477310005467,0.0078014473402895305,2.480398750305176,,,,,,,,,1829.0,,,,,,
bio,45730,9,Global CQR,RELU,Bin 5,0,5,90%,0.9178142076502732,0.0222387588147762,2.1491931915283202,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Overall,,,90%,0.7969170219744178,0.009100870290539222,2.105230205584982,0.021764556511772733,12.894600471934973,2.2385434376517734,0.6752731044810927,0.7472110233726812,0.011949385978509667,0.854207650273224,0.10699662690054287,,3.0167487897679663,0.04509142939157583,0.37182133504435233,0.019902851372343506,0.012833479905940023,0.0011787900493158401
bio,45730,9,Local CQR (Silverman),RELU,Bin 1,1,1,90%,0.7507927829414981,0.01636372329528297,2.1339240073095658,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Bin 2,0,2,90%,0.7527868852459016,0.013748790255133363,1.824739147440629,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Bin 3,2,3,90%,0.7878622197922363,0.019927404109551572,2.220514244290248,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Bin 4,3,4,90%,0.8389283761618371,0.021827734141328152,2.2621896696055157,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Silverman),RELU,Bin 5,4,5,90%,0.854207650273224,0.022382769807277502,2.084948405893407,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Overall,,,90%,0.7933530119164753,0.0059925513128534,2.1017043266990094,0.022183422283875008,12.87301095741833,2.2271415794183524,0.6757840504182024,0.7468830947664674,0.010957990506923998,0.8478688524590163,0.10098575769254899,,3.026094886124009,0.04355813548772301,0.3671459714746324,0.019961782462329075,0.013226377984756196,0.0008041345307165251
bio,45730,9,Local CQR (Scott),RELU,Bin 1,1,1,90%,0.7537452159650082,0.01993520313302916,2.1442435821608443,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Bin 2,0,2,90%,0.7556284153005464,0.016572429090335364,1.834702325038732,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Bin 3,2,3,90%,0.7797703663203938,0.014145430606259507,2.206350780014376,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Bin 4,3,4,90%,0.8297430289775833,0.02174265897716623,2.2465936161673765,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Scott),RELU,Bin 5,4,5,90%,0.8478688524590163,0.021083550691650275,2.0767909339378967,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (ISJ),RELU,Overall,,,90%,0.8749535366786925,0.009484864368769549,2.245249082859039,0.031333500977349604,13.752151557664126,2.3689208709855776,0.5655959097297205,0.844100302652768,0.011224160837521903,0.8976600429629495,0.05355974031018176,,2.6665788644615644,0.03267570726076384,0.39835544668191714,0.023699968892677142,0.0011657722888057962,0.00041891415468443366
bio,45730,9,Local CQR (ISJ),RELU,Bin 1,1,1,90%,0.8477856752323675,0.014142048958923072,2.3213397820635833,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (ISJ),RELU,Bin 2,0,2,90%,0.8615300546448088,0.007755713660856909,2.0305402774662626,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (ISJ),RELU,Bin 3,4,3,90%,0.8760655737704918,0.022621630858248323,2.1182434714605547,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (ISJ),RELU,Bin 4,3,4,90%,0.8918534718425368,0.011244391112595115,2.3316424355288765,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (ISJ),RELU,Bin 5,2,5,90%,0.8975396391470749,0.008887621990690452,2.424666279059017,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.60),RELU,Overall,,,90%,0.9014321635508911,0.003661081039195579,2.296565065290046,0.027478080312973094,14.066458636324986,2.389128863811493,0.5009521076058386,0.8790595954073265,0.004682911559401601,0.916465565404966,0.037405969997639746,,2.6373983936718006,0.015092817615806246,0.3970021281526438,0.020175257767961512,0.0002129523304883364,7.159909311558857e-05
bio,45730,9,Local CQR (Fixed h=0.60),RELU,Bin 1,1,1,90%,0.8790595954073265,0.004682911559401601,2.3998175057705273,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.60),RELU,Bin 2,3,2,90%,0.8965554948059049,0.006445122811718461,2.352629188774689,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.60),RELU,Bin 3,4,3,90%,0.9057923497267758,0.007968404867129257,2.1405371597827494,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.60),RELU,Bin 4,2,4,90%,0.9118644067796611,0.008016136821481138,2.4670522469112686,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.60),RELU,Bin 5,0,5,90%,0.9138797814207649,0.007497299622357368,2.1229694458369996,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.80),RELU,Overall,,,90%,0.9010385918880507,0.00492979044667844,2.3031920788302673,0.02824283124392341,14.107048328539355,2.3905590176582336,0.49530474833071664,0.8755604155276107,0.005709252042517909,0.9165750940374716,0.04101467850986087,,2.6431918095047,0.01500953004252832,0.39226863338874574,0.02151634779006679,0.000249600376889681,7.973165819312401e-05
bio,45730,9,Local CQR (Fixed h=0.80),RELU,Bin 1,1,1,90%,0.8755604155276107,0.005709252042517909,2.3944456442318827,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.80),RELU,Bin 2,3,2,90%,0.8991798797156918,0.006647866223541018,2.35777331880466,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.80),RELU,Bin 3,4,3,90%,0.9036065573770491,0.009882102343569222,2.158549058380496,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.80),RELU,Bin 4,2,4,90%,0.9132859486057956,0.0067902349682931054,2.4742504441474162,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=0.80),RELU,Bin 5,0,5,90%,0.913551912568306,0.007503669461758203,2.131115094253926,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.00),RELU,Overall,,,90%,0.9006231551328303,0.005413984083285332,2.306336065276953,0.028761607472400863,14.12629842409864,2.3903563380241395,0.49189454624088025,0.8737014762165117,0.0065791619273881845,0.9175587603486033,0.043857284132091647,,2.646583549623089,0.013888671345342019,0.3894005187057119,0.02159774788673975,0.0002721130298369862,6.972586530242494e-05
bio,45730,9,Local CQR (Fixed h=1.00),RELU,Bin 1,1,1,90%,0.8737014762165117,0.0065791619273881845,2.3920628549558596,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.00),RELU,Bin 2,3,2,90%,0.9013668671405141,0.00725011895210532,2.362530028821028,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.00),RELU,Bin 3,4,3,90%,0.901967213114754,0.00987605713449823,2.1682092619772,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.00),RELU,Bin 4,0,4,90%,0.9128961748633879,0.008623497942985297,2.1336402421766296,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.00),RELU,Bin 5,2,5,90%,0.9131765992345544,0.0074518206833901765,2.4754078797478702,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.20),RELU,Overall,,,90%,0.9009948617032906,0.005371252400587072,2.3078644950005076,0.029096754743300757,14.135654756209433,2.3907773017883303,0.49025473787439233,0.8731547293603062,0.006837615396769134,0.9196355618496177,0.04648083248931152,,2.6493961302150018,0.013496948351202229,0.3881435058149647,0.021609902903925875,0.00030488634759731555,8.951833835847872e-05
bio,45730,9,Local CQR (Fixed h=1.20),RELU,Bin 1,1,1,90%,0.8731547293603062,0.006837615396769134,2.3907377325882346,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.20),RELU,Bin 2,4,2,90%,0.8990163934426227,0.011706749587559306,2.1711474634095973,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.20),RELU,Bin 3,3,3,90%,0.9043193001640241,0.005660876590724899,2.3666500283353242,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.20),RELU,Bin 4,2,4,90%,0.9140513942044833,0.007081585504075286,2.475321412218471,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.20),RELU,Bin 5,0,5,90%,0.9144262295081967,0.010610665499471001,2.135634754127492,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.40),RELU,Overall,,,90%,0.9014321635508911,0.0048870315754739775,2.3090445393656482,0.029587955605767245,14.14287840394926,2.3910717010498046,0.4882308017708161,0.8715144887916895,0.007086649205476089,0.9209471567669633,0.04943266797527388,,2.6491264439048727,0.014009495874905341,0.38826689202646153,0.022334022561672,0.00034988892191443034,0.00012593574330210854
bio,45730,9,Local CQR (Fixed h=1.40),RELU,Bin 1,1,1,90%,0.8715144887916895,0.007086649205476089,2.389636364923011,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.40),RELU,Bin 2,4,2,90%,0.8975956284153007,0.011728156000259088,2.171749631108934,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.40),RELU,Bin 3,3,3,90%,0.9066156369600875,0.00516842090676719,2.3706429573064165,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.40),RELU,Bin 4,2,4,90%,0.9148168398031711,0.006426543577874294,2.4755164597466583,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.40),RELU,Bin 5,0,5,90%,0.9166120218579235,0.0117128696975465,2.137845951592336,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.60),RELU,Overall,,,90%,0.9017601399365912,0.004640656602203757,2.309955942536037,0.029999358050599247,14.148457427201663,2.39109947681427,0.4871602224698595,0.8705303444505195,0.006875980283111008,0.921712363350632,0.05118201890011265,,2.650142147061495,0.01404039911324517,0.3882044815324851,0.022473053123311913,0.0003719636919657726,0.00013089369996406643
bio,45730,9,Local CQR (Fixed h=1.60),RELU,Bin 1,1,1,90%,0.8705303444505195,0.006875980283111008,2.388968432777367,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.60),RELU,Bin 2,4,2,90%,0.8980327868852459,0.01091583911622627,2.171955076588389,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.60),RELU,Bin 3,3,3,90%,0.9073810825587753,0.00600526198698565,2.3733826374782767,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.60),RELU,Bin 4,2,4,90%,0.9152542372881356,0.006243456500216604,2.4762394061256066,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.60),RELU,Bin 5,0,5,90%,0.9175956284153006,0.012216017796562685,2.139402860611514,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.80),RELU,Overall,,,90%,0.9011697824423308,0.004857299637372457,2.3104549464004913,0.030597570694140465,14.151512270090455,2.3914582252502443,0.4861683407820395,0.8698742482230728,0.007359789467671437,0.9219310620931143,0.05205681387004153,,2.6518032981924824,0.01371454426629158,0.387855375044163,0.022825933090959143,0.0003889034943265327,0.000136670489695985
bio,45730,9,Local CQR (Fixed h=1.80),RELU,Bin 1,1,1,90%,0.8698742482230728,0.007359789467671437,2.3889993413085167,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.80),RELU,Bin 2,4,2,90%,0.896174863387978,0.01229204576961968,2.1709455080301874,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.80),RELU,Bin 3,3,3,90%,0.9077091306724986,0.005601420874736241,2.375080701131975,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.80),RELU,Bin 4,2,4,90%,0.9154729360306177,0.0065573162823684686,2.4772310212849264,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=1.80),RELU,Bin 5,0,5,90%,0.9166120218579235,0.012957158763085416,2.1401875297684487,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.00),RELU,Overall,,,90%,0.9011916475347108,0.004518938576490597,2.310954030459323,0.03106474958467654,14.154567535154749,2.3921600341796876,0.48597185915697383,0.8696697708742274,0.0071006297548376,0.9222686708076019,0.05259889993337456,,2.6524566983703712,0.01382604361368203,0.38769218432241115,0.023478798181177155,0.0003998066883063225,0.00015706834207951606
bio,45730,9,Local CQR (Fixed h=2.00),RELU,Bin 1,1,1,90%,0.8705303444505195,0.0073386382659650145,2.3896809826984375,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.00),RELU,Bin 2,4,2,90%,0.8950819672131146,0.014110639800288004,2.1703926551354225,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.00),RELU,Bin 3,3,3,90%,0.9080371787862219,0.005394815257974423,2.3759838684961534,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.00),RELU,Bin 4,2,4,90%,0.9152542372881356,0.006696254080872536,2.4781753341851176,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.00),RELU,Bin 5,0,5,90%,0.917049180327869,0.013838845014727019,2.1407072451661846,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.20),RELU,Overall,,,90%,0.9012572428118508,0.004245095156632678,2.3113132206589304,0.031207476919442124,14.15676531293126,2.3928324460983275,0.48600130353792165,0.8689046837980682,0.0067305147466647265,0.9232525761337527,0.05434789233568464,,2.6530927220982767,0.01409516739556891,0.38729063842092754,0.023601212004259742,0.00041481843023115415,0.00016171516504102058
bio,45730,9,Local CQR (Fixed h=2.20),RELU,Bin 1,1,1,90%,0.870967741935484,0.0072863121919989685,2.3907001661758986,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.20),RELU,Bin 2,4,2,90%,0.894535519125683,0.01601008968500981,2.1696152812409433,,,,,,,,,1830.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.20),RELU,Bin 3,3,3,90%,0.9081465281574632,0.005489294870644574,2.376290907872512,,,,,,,,,1829.0,,,,,,
bio,45730,9,Local CQR (Fixed h=2.20),RELU,Bin 4,2,4,90%,0.9159103335155823,0.007005190761310863,2.4788686470965207,,,,,,,,,1829.0,,,,,,
